Pressure,Beta,massratio,comp1,comp2,wtot
554128.256513026,8.947687952273817,4.091913357337386,4.544479784210605,12.219627413099678,16.76410719731028
555290.5811623246,8.953640753582336,4.090904151582092,4.576200451372023,12.176761179346213,16.752961630718236
556452.9058116232,8.95957404178478,4.08989725143749,4.607887880239288,12.133979456360061,16.74186733659935
557615.2304609218,8.96548784951766,4.088892647320234,4.639542163482384,12.091281916332743,16.73082407981513
558777.5551102203,8.97138220938008,4.087890329707379,4.671163393346736,12.048668233397095,16.71983162674383
559939.879759519,8.977257153933442,4.086890289135857,4.702751661655884,12.006138083612974,16.70888974526886
561102.2044088176,8.983112715702347,4.08589251620201,4.734307059814309,11.963691144950753,16.697998204765064
562264.5290581161,8.988948927174595,4.0848970015611075,4.765829678809785,11.921327097277045,16.68715677608683
563426.8537074148,8.994765820801684,4.083903735926772,4.7973196092163155,11.879045622339078,16.676365231555394
564589.1783567134,9.000563428998985,4.082912710070598,4.828776941196648,11.83684640375016,16.66562334494681
565751.503006012,9.006341784146414,4.081923914821621,4.860201764504704,11.794729126974497,16.6549308914792
566913.8276553105,9.01210091858801,4.080937341065843,4.8915941684884325,11.752693479313626,16.64428764780206
568076.1523046092,9.017840864632815,4.079952979745809,4.922954242092401,11.71073914989092,16.63369339198332
569238.4769539078,9.023561654555214,4.078970821860032,4.954282073859884,11.668865829637623,16.623147903497507
570400.8016032064,9.02926332059455,4.077990858462661,4.985577751935944,11.627073211279397,16.61265096321534
571563.126252505,9.03494589495645,4.077013080662965,5.0168413640693625,11.585360989320932,16.602202353390297
572725.4509018036,9.040609409811887,4.076037479624896,5.048072997615731,11.543728860033724,16.591801857649454
573887.7755511021,9.046253897298657,4.0750640465665855,5.0792727395393875,11.502176521440587,16.581449260979973
575050.1002004007,9.051879389520705,4.074092772760028,5.110440676416057,11.460703673303618,16.571144349719674
576212.4248496994,9.057485918548881,4.073123649530499,5.14157689443547,11.419310017109606,16.560886911545076
577374.7494989979,9.06307351642098,4.072156668256262,5.17268147940315,11.377995256057693,16.550676735460844
578537.0741482966,9.068642215141905,4.071191820368003,5.203754516743638,11.336759095045473,16.54051361178911
579699.3987975952,9.074192046684422,4.070229097348527,5.234796091502199,11.295601240655635,16.530397332157833
580861.7234468937,9.079723042988755,4.069268490732241,5.265806288347438,11.254521401143936,16.520327689491374
